local_experiment_id,underlying,target_delta,target_dte,allocation,slippage_bps,execution_proxy,evidence_label,start,end,days,terminal_value,total_return,cagr,ann_vol,sharpe_0rf,max_drawdown,entries,rolls,resized_entries,rejected_entries,no_candidate_days
LEOD092,SPY,0.7,548,0.25,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,7372712.618231068,6.372712618231068,0.15407770118918807,0.22219748299836672,0.7565876105916143,-0.2828123358725446,28,27,13,0,0
LEOD093,SPY,0.7,548,0.25,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,7304991.010099698,6.304991010099698,0.15331404938985504,0.22207080513235453,0.7539028392882451,-0.2831523143995478,28,27,13,0,0
LEOD094,SPY,0.7,548,0.5,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,31952456.997519627,30.952456997519626,0.282089485993547,0.4914868489793913,0.7412592684701047,-0.5089175897860574,28,27,13,0,0
LEOD095,SPY,0.7,548,0.5,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,31516304.65154381,30.516304651543813,0.2808261434296486,0.491422942726728,0.7392955248708734,-0.5089235265267733,28,27,13,0,0
LEOD096,SPY,0.7,548,0.5,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,31065382.248932235,30.065382248932234,0.2795028394267449,0.4913868789244042,0.7372155755333119,-0.508822088421763,28,27,13,0,0
LEOD097,SPY,0.7,548,1.0,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,248946532.30000004,247.94653230000003,0.48550146511295433,34.99498987666966,0.2990973177354234,-0.9953688348598717,28,27,13,0,0
LEOD098,SPY,0.7,548,1.0,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,242416460.18150014,241.41646018150013,0.48267181946222504,35.293724226056966,0.29879959992067257,-0.9954079336301618,28,27,13,0,0
LEOD099,SPY,0.7,548,1.0,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,236158579.5920001,235.1585795920001,0.47989292831646946,35.505938400584945,0.29857531924082237,-0.995435310500708,28,27,14,0,0
LEOD100,SPY,0.7,730,0.25,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,5796595.863347928,4.796595863347928,0.1343381194631017,0.21090227853983606,0.7033310113830455,-0.25490653531207197,28,27,10,0,0
LEOD101,SPY,0.7,730,0.25,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,5754312.850164907,4.754312850164907,0.13374257795153377,0.21081616464483185,0.7010434747921481,-0.2562109682637709,28,27,11,0,0
LEOD102,SPY,0.7,730,0.25,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,5694762.107183278,4.694762107183277,0.13289690009277155,0.21078222049931952,0.6975748404744633,-0.2565071754844369,28,27,12,0,0
LEOD103,SPY,0.7,730,0.5,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,21505218.658198684,20.505218658198686,0.24618807499088735,0.47482989222354355,0.6878188016495896,-0.5048136924226019,28,27,11,0,0
LEOD104,SPY,0.7,730,0.5,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,21229633.369691793,20.229633369691793,0.24503569851517382,0.47483023356379966,0.685870282071628,-0.5046061909597686,28,27,12,0,0
LEOD105,SPY,0.7,730,0.5,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,20905165.501050834,19.905165501050835,0.24366098212772824,0.4746153521211401,0.6836713213569547,-0.5042785329372785,28,27,12,0,0
LEOD106,SPY,0.7,730,1.0,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,159849272.39999998,158.8492724,0.4390388852043712,38.63705079395393,0.2920549387826814,-0.9953277949630016,28,27,13,0,0
LEOD107,SPY,0.7,730,1.0,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,155666467.08400005,154.66646708400006,0.4363044761773627,38.495686629661954,0.29211154389110433,-0.9953106846264299,28,27,13,0,0
LEOD108,SPY,0.7,730,1.0,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,151511297.4330001,150.5112974330001,0.4335197501986341,37.88741736686707,0.2924592381334786,-0.995235636823092,28,27,13,0,0
LEOD109,SPY,0.8,365,0.25,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,5517905.699530369,4.517905699530369,0.13033608175859346,0.17507773030985094,0.788876609646914,-0.2716148035145801,28,27,12,0,1
LEOD110,SPY,0.8,365,0.25,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,5484722.69075009,4.484722690750091,0.1298471299001036,0.17484132039177283,0.7872246831750205,-0.2706989414288542,28,27,12,0,1
LEOD111,SPY,0.8,365,0.25,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,5430387.618063193,4.430387618063193,0.1290405411565585,0.17468703738753924,0.7836680155364605,-0.2705695099847649,28,27,13,0,1
LEOD112,SPY,0.8,365,0.5,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,17065598.409975335,16.065598409975333,0.22568897594390758,0.35874023964511037,0.7484538104632831,-0.5198288612398871,28,27,13,0,1
LEOD113,SPY,0.8,365,0.5,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,16824147.876095816,15.824147876095818,0.22443682300837176,0.35869763974741053,0.7456423819707484,-0.5197249523582914,28,27,13,0,1
LEOD114,SPY,0.8,365,0.5,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,16587462.93187288,15.587462931872881,0.22319308751681222,0.35874135685407227,0.7427549869291032,-0.5196886996943053,28,27,13,0,1
LEOD115,SPY,0.8,365,1.0,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,35122463.39999999,34.122463399999994,0.2908181542830053,0.9552119655363054,0.7097053760023568,-0.968239256421627,28,27,13,0,1
LEOD116,SPY,0.8,365,1.0,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,34242471.29200004,33.24247129200004,0.28847088012275157,0.955093045012012,0.7078598703928349,-0.968317066834774,28,27,14,0,1
LEOD117,SPY,0.8,365,1.0,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,33368375.849000033,32.36837584900003,0.2860832315468307,0.9558241709384568,0.7058738997689227,-0.9685138224843036,28,27,15,0,1
LEOD118,SPY,0.8,548,0.25,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,5877662.818969202,4.877662818969203,0.13546872791526066,0.17319078503321703,0.8215785539943118,-0.23278335827877483,28,27,13,0,0
LEOD119,SPY,0.8,548,0.25,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,5810032.516004164,4.8100325160041635,0.1345265258501922,0.17312537775111417,0.8170196441459601,-0.2331488494536338,28,27,13,0,0
LEOD120,SPY,0.8,548,0.25,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,5776950.058912962,4.776950058912962,0.13406191844963677,0.17288608102263842,0.8155337234184852,-0.23220725559984234,28,27,14,0,0
LEOD121,SPY,0.8,548,0.5,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,22314600.661192484,21.314600661192483,0.24949499252569773,0.36396201873380574,0.7938270158143238,-0.4655109382874668,28,27,14,0,0
LEOD122,SPY,0.8,548,0.5,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,21992736.049188107,20.992736049188107,0.2481934891905826,0.3638127632530336,0.7911358227872899,-0.4649067676872781,28,27,14,0,0
LEOD123,SPY,0.8,548,0.5,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,21693060.684550013,20.693060684550012,0.2469657174018085,0.363925463268967,0.7882914710799127,-0.4653510373147658,28,27,14,0,0
LEOD124,SPY,0.8,548,1.0,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,178330818.2,177.33081819999998,0.45037678985908247,1.013710095215733,0.8017743690640308,-0.9164077998923484,28,27,14,0,0
LEOD125,SPY,0.8,548,1.0,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,173643956.07400015,172.64395607400016,0.4476086106631132,1.013756359909639,0.7999129933747879,-0.9163873251704822,28,27,14,0,0
LEOD126,SPY,0.8,548,1.0,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,169112450.73100013,168.11245073100014,0.44486543644393794,1.014186008220562,0.7980225542220909,-0.9164852378597642,28,27,14,0,0
LEOD127,SPY,0.8,730,0.25,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,4597938.677287238,3.597938677287238,0.11564433834472343,0.16442689045336623,0.7488379611995829,-0.2247417578382579,28,27,11,0,0
LEOD128,SPY,0.8,730,0.25,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,4550026.888175525,3.550026888175525,0.11480639186300778,0.16431268346607084,0.7446576814631464,-0.22428822799208414,28,27,9,0,0
LEOD129,SPY,0.8,730,0.25,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,4517708.11318806,3.5177081131880596,0.11423651876017216,0.16443912150804346,0.7410989343625951,-0.22530640224082954,28,27,13,0,0
LEOD130,SPY,0.8,730,0.5,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,14552833.504086852,13.552833504086852,0.21176504456565737,0.35115892674025756,0.7207763967175814,-0.450255617508614,28,27,13,0,0
LEOD131,SPY,0.8,730,0.5,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,14381502.38775536,13.38150238775536,0.21073609616732258,0.35103254037120707,0.7184992175472719,-0.4502007951836817,28,27,12,0,0
LEOD132,SPY,0.8,730,0.5,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,14205700.935530318,13.205700935530318,0.20966840410063514,0.3510216715705809,0.7159937817700973,-0.44973673593746877,28,27,13,0,0
LEOD133,SPY,0.8,730,1.0,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,91790161.8,90.79016179999999,0.38290291027114987,1.0103483475250594,0.72731448902384,-0.8897578604653426,28,27,13,0,0
LEOD134,SPY,0.8,730,1.0,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,89387207.6280001,88.3872076280001,0.3802739901294361,1.010188270092828,0.7255044798815276,-0.8895744143990015,28,27,13,0,0
LEOD135,SPY,0.8,730,1.0,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,87024832.29800008,86.02483229800008,0.37762471753976623,1.0106894968975624,0.7235789468742855,-0.8897647753663003,28,27,14,0,0
LEOD136,SPY,0.9,365,0.25,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,4288258.540114819,3.2882585401148194,0.11007831169775462,0.13930053623685013,0.8209216698957992,-0.2548733745255327,28,27,12,0,1
LEOD137,SPY,0.9,365,0.25,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,4261516.347636368,3.261516347636368,0.10958030893190474,0.1390607605495544,0.8188618999447006,-0.2527888328957889,28,27,12,0,1
LEOD138,SPY,0.9,365,0.25,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,4231972.967102148,3.2319729671021475,0.10902675746277368,0.13920121683520226,0.8145844579173622,-0.25387006486283226,28,27,11,0,1
LEOD139,SPY,0.9,365,0.5,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,11982190.344123162,10.982190344123163,0.19498810023456148,0.2866289374377502,0.7665758226638267,-0.49078382678940546,28,27,13,0,1
LEOD140,SPY,0.9,365,0.5,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,11826435.441390906,10.826435441390906,0.19386710125708428,0.28671416513443587,0.7631516992618581,-0.4915218833788285,28,27,13,0,1
LEOD141,SPY,0.9,365,0.5,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,11688490.656476106,10.688490656476107,0.19286278215082397,0.2867250106462907,0.7601915404621814,-0.4906144809757439,28,27,13,0,1
LEOD142,SPY,0.9,365,1.0,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,40664193.79999998,39.664193799999985,0.30445485702552144,0.727931531138836,0.7120592529228148,-0.9330916116651544,28,27,13,0,1
LEOD143,SPY,0.9,365,1.0,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,39731886.80350003,38.731886803500025,0.3022864380626935,0.7280109186901004,0.7097928977493596,-0.9332019101939011,28,27,14,0,1
LEOD144,SPY,0.9,365,1.0,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,38666542.74300002,37.66654274300002,0.29974999962616344,0.7287064370757319,0.7069710449629518,-0.9336308977956171,28,27,15,0,1
LEOD145,SPY,0.9,548,0.25,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,4498989.131596931,3.4989891315969315,0.11390471607529351,0.1365043345613261,0.8601250791174029,-0.2298376586871006,28,27,7,0,0
LEOD146,SPY,0.9,548,0.25,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,4465235.765269847,3.4652357652698464,0.11330316989100031,0.13646914988537648,0.8563433740065238,-0.2284216341047377,28,27,10,0,0
LEOD147,SPY,0.9,548,0.25,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,4435047.417711995,3.4350474177119947,0.11276157221264738,0.13629924912433083,0.853662452538868,-0.22780961382282938,28,27,11,0,0
LEOD148,SPY,0.9,548,0.5,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,14376474.407569159,13.376474407569159,0.21070572852313507,0.2836675008693742,0.817465886965274,-0.45728187724566505,28,27,12,0,0
LEOD149,SPY,0.9,548,0.5,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,14170942.428330224,13.170942428330225,0.20945585448869286,0.283764485812281,0.813632008814088,-0.45709204913980206,28,27,13,0,0
LEOD150,SPY,0.9,548,0.5,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,13954539.213130394,12.954539213130394,0.20812155142020083,0.283713601575766,0.809828267766256,-0.4574292829502461,28,27,13,0,0
LEOD151,SPY,0.9,548,1.0,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,98550936.0,97.550936,0.3899706011684314,0.7166407037732537,0.8084944883570023,-0.9018590275792806,28,27,13,0,0
LEOD152,SPY,0.9,548,1.0,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,95931661.14050005,94.93166114050005,0.3872874538472917,0.7169058173672918,0.8057386602565451,-0.9018929839639918,28,27,13,0,0
LEOD153,SPY,0.9,548,1.0,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,93382483.72200008,92.38248372200007,0.38460999932601747,0.7169701242652522,0.8030326526239872,-0.901824948580239,28,27,13,0,0
LEOD154,SPY,0.9,730,0.25,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,3976973.478599556,2.9769734785995556,0.10409390825379794,0.12952929408742697,0.830786886201357,-0.22127098813427348,28,27,9,0,0
LEOD155,SPY,0.9,730,0.25,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,3951977.5696811653,2.951977569681165,0.10359468561488683,0.129969613870728,0.8249243246538916,-0.22238385195957733,28,27,11,0,0
LEOD156,SPY,0.9,730,0.25,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,3922148.522917408,2.922148522917408,0.10299508439640537,0.13002396466207305,0.820446891736136,-0.223362242918973,28,27,10,0,0
LEOD157,SPY,0.9,730,0.5,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,11632555.221758027,10.632555221758027,0.19245240098104932,0.2713695170750753,0.7854893773507982,-0.4466049977765155,28,27,12,0,0
LEOD158,SPY,0.9,730,0.5,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,11464916.4899437,10.4649164899437,0.1912114222323611,0.27114579193717453,0.7820618364684688,-0.4458198048172808,28,27,13,0,0
LEOD159,SPY,0.9,730,0.5,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,11294237.78419138,10.29423778419138,0.18993051276863882,0.2712865344582346,0.7778219852252968,-0.4461662874673257,28,27,13,0,0
LEOD160,SPY,0.9,730,1.0,0,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,71716749.0,70.716749,0.35863866963532365,0.6810865081383587,0.77816453724564,-0.884544398045248,28,27,13,0,0
LEOD161,SPY,0.9,730,1.0,5,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,69844159.08700001,68.84415908700001,0.35606265439989904,0.6808550949445352,0.7754541390032704,-0.8842708966349243,28,27,13,0,0
LEOD162,SPY,0.9,730,1.0,10,signal_close_to_next_close_quote_side,FREE_DISCOVERY_LOCAL_EOD_PROXY,2012-01-03,2025-12-12,3508,68032074.50000003,67.03207450000004,0.35350809350915746,0.6810237828810717,0.7726411299699405,-0.884289932973331,28,27,14,0,0
