experiment_id,rebalance_date,signal_date,formation_date,model,top_n,rank,symbol,cik,security_key,score,eligible_rows,scored_rows,market_cap_proxy,fund_information_date,fund_formation_date,network_formation_date,momentum12,high52,quality,dilution,demand_accel,pricing_power,competitive_scarcity,valuation
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,1,AZO,0000866787,AZO::0000866787,2.3346819949326556,409,409,,,,,0.22643334262743675,0.9882377693993013,,,,,,
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,2,FDO,0000034408,FDO::0000034408,2.267374312082604,409,409,,,,,0.5146344825914144,0.907194443227717,,,,,,
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,3,WMT,0000104169,WMT::0000104169,2.2412336358024287,409,409,,,,,0.22980301410632298,0.8912861089121409,,,,,,
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,4,AMGN,0000318154,AMGN::0000318154,2.21687243258283,409,409,,,,,0.26395245284633306,0.8764607019106783,,,,,,
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,5,HRB,0000012659,HRB::0000012659,2.205188658582851,409,409,,,,,0.31628939497690833,0.8693503509439641,,,,,,
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,6,MCD,0000063908,MCD::0000063908,2.001722384050337,409,409,,,,,0.10422904510596243,0.9571417236128433,,,,,,
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,7,HAS,0000046080,HAS::0000046080,1.9596856614337685,409,409,,,,,0.2109299803157514,0.7199455034081138,,,,,,
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,8,SHW,0000089800,SHW::0000089800,1.9389168056652784,409,409,,,,,0.08410223773638625,0.949165772051995,,,,,,
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,9,APOL,0000929887,APOL::0000929887,1.936811608413631,409,409,,,,,0.0834276018099549,0.9501488095238095,,,,,,
momentum:10,2009-01-02,2008-12-31,2008-12-31,momentum,10,10,GIS,0000040704,GIS::0000040704,1.8897191806314986,409,409,,,,,0.10871748609929632,0.8714705840022849,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,1,MYL,0001623613,MYL::0001623613,2.143853274116692,409,409,,,,,0.12030075187969924,0.9564907275320971,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,2,FDO,0000034408,FDO::0000034408,2.143853274116692,409,409,,,,2009-03-31,0.5910809105571813,0.9890337877889745,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,3,AZO,0000866787,AZO::0000866787,2.143853274116692,409,409,,,,2009-03-31,0.3756873054451133,0.9784596757112483,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,4,BMY,0000014272,BMY::0000014272,2.143853274116692,409,409,,,,2009-03-31,0.057081324819905355,0.9179229814748904,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,5,APOL,0000929887,APOL::0000929887,2.078141326453298,409,409,,,,2009-03-31,0.7802272727272728,0.8779421654337592,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,6,PCG,0001004980,PCG::0001004980,2.055971916092728,409,409,,,,2009-03-31,0.030831495616727933,0.9241667554231862,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,7,DRI,0000940944,DRI::0000940944,1.982247575659025,409,409,,,,2009-03-31,0.00881031401443777,0.9256954740803652,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,8,ED,0001047862,ED::0001047862,1.966541543822732,409,409,,,,2009-03-31,0.018273029414838327,0.889092078352878,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,9,PBCT,0001378946,PBCT::0001378946,1.8959265868284323,409,409,,,,2009-03-31,0.020836027058062312,0.8409074823773321,,,,,,
momentum:10,2009-04-01,2009-03-31,2009-03-31,momentum,10,10,DGX,0001022079,DGX::0001022079,1.88603533801083,409,409,,,,2009-03-31,0.016792536858062368,0.8431257303629116,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,1,SJM,0000091419,SJM::0000091419,2.3496447695206917,427,427,,,,2009-06-30,0.3508155528068333,0.9657655147446517,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,2,AN,0000350698,AN::0000350698,2.3496447695206917,427,427,,,,2009-06-30,0.74899196048712,0.9612188983280635,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,3,F,0000037996,F::0000037996,2.3362352631798875,427,427,,,,2009-06-30,0.28874695648818016,0.9469575412069813,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,4,FHN,0000036966,FHN::0000036966,2.1214540790345926,427,427,,,,2009-06-30,0.5654680241159316,0.8275859646590549,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,5,FDO,0000034408,FDO::0000034408,2.109537620887162,427,427,,,,2009-06-30,0.4212367939615633,0.8209630083624554,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,6,AZO,0000866787,AZO::0000866787,2.104832357541987,427,427,,,,2009-06-30,0.24176183399380768,0.9058266033801665,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,7,APOL,0000929887,APOL::0000929887,2.0666569444619394,427,427,,,,2009-06-30,0.5373973194984869,0.7971306881865053,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,8,DGX,0001022079,DGX::0001022079,2.0273077093004863,427,427,,,,2009-06-30,0.1925252630876293,1.0,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,9,BMS,0000011199,BMS::0000011199,1.8506132373567468,427,427,,,,2009-06-30,0.17334456353255057,0.891918010082075,,,,,,
momentum:10,2009-07-01,2009-06-30,2009-06-30,momentum,10,10,HSY,0000047111,HSY::0000047111,1.6915603857857218,427,427,,,,2009-06-30,0.14042496841547703,0.8648102138609248,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,1,AAPL,0000320193,AAPL::0000320193,2.4780675704902166,437,437,5929447502.056875,2009-07-22,2009-09-30,2009-09-30,0.6985889003310735,0.9957024784894827,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,2,RHT,0001087423,RHT::0001087423,2.460903180678351,437,437,,,,2009-09-30,0.7729313662604234,0.9889087656529517,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,3,WDC,0000106040,WDC::0000106040,2.4602070903669158,437,437,,,,2009-09-30,0.7733013150575034,0.9886332511874789,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,4,BRCM,0001054374,BRCM::0001054374,2.45116319997781,437,437,,2009-07-24,2009-09-30,2009-09-30,0.6697497279651796,0.9974000649983752,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,5,CTSH,0001058290,CTSH::0001058290,2.44651802059907,437,437,5666956747.63298,2009-08-07,2009-09-30,2009-09-30,0.7485303116746764,0.983215079611249,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,6,CIEN,0000936395,CIEN::0000936395,2.439944680269104,437,437,,,,2009-09-30,0.6748971439711644,0.9866667082815459,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,7,CTXS,0000877890,CTXS::0000877890,2.3872625324048156,437,437,10214668170.0,2009-08-07,2009-09-30,2009-09-30,0.6469353484466833,1.0,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,8,MU,0000723125,MU::0000723125,2.3630405127303584,437,437,,,,2009-09-30,0.906977127659635,0.9501744517191212,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,9,KG,0001047699,KG::0001047699,2.285940715587665,437,437,,,,2009-09-30,0.6798485284092448,0.9196581393256474,,,,,,
momentum:10,2009-10-01,2009-09-30,2009-09-30,momentum,10,10,GNW,0001276520,GNW::0001276520,2.1539877037124486,437,437,5174349917.411804,2009-07-31,2009-09-30,2009-09-30,0.656642098716727,0.8958020744060411,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,1,MU,0000723125,MU::0000723125,3.5819520517392864,442,442,,,,2009-12-31,2.7183093450361513,0.9924811518660992,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,2,F,0000037996,F::0000037996,3.5344577989204717,442,442,,2009-11-06,2009-12-31,2009-12-31,3.0650401717159417,0.980391858143831,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,3,AMD,0000002488,AMD::0000002488,3.5203120439288766,442,442,,,,2009-12-31,3.067226823411181,0.9767911659154677,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,4,XL,0000875159,XL::0000875159,3.482955399936868,442,442,,,,2009-12-31,3.944415168298984,0.967282321899741,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,5,WDC,0000106040,WDC::0000106040,3.365974592675551,442,442,7508502960.205078,2009-10-29,2009-12-31,2009-12-31,2.580697206980985,0.9876956691333179,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,6,THC,0000070318,THC::0000070318,3.0763421068944474,442,442,,,,2009-12-31,3.2440944467994273,0.8637820615688493,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,7,GNW,0001276520,GNW::0001276520,3.025437177480019,442,442,5550150186.538696,2009-11-02,2009-12-31,2009-12-31,2.968531747477369,0.8508246065700296,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,8,CBG,0001138118,CBG::0001138118,2.4923279905752445,442,442,,,,2009-12-31,2.0290178571428568,0.9665242165242166,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,9,EXPE,0001324424,EXPE::0001324424,2.2807113698473755,442,442,,,,2009-12-31,1.927191104311897,0.9497971042389233,,,,,,
momentum:10,2010-01-04,2009-12-31,2009-12-31,momentum,10,10,FCX,0000831259,FCX::0000831259,2.269727216619731,442,442,,2009-11-06,2009-12-31,,2.002617923986279,0.9194915005298476,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,1,GNW,0001276520,GNW::0001276520,3.1360945987385493,450,450,8968260074.615479,2010-02-26,2010-03-31,2010-03-31,8.170000076293945,1.0,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,2,FITB,0000035527,FITB::0000035527,3.092885932942673,450,450,10781124637.463879,2010-02-26,2010-03-31,2010-03-31,3.4357157409123786,0.990530976373846,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,3,LNC,0000059558,LNC::0000059558,3.050123943815011,450,450,,2010-02-25,2010-03-31,2010-03-31,3.3550956087173978,1.0,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,4,ODP,0000800240,ODP::0000800240,3.0082594341187527,450,450,,,,2010-03-31,4.541666666666497,0.9719853836784363,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,5,GCI,0000039899,GCI::0000039899,2.9538645169103575,450,450,,2010-02-24,2010-03-31,2010-03-31,6.36244770467463,0.9600649333080816,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,6,THC,0000070318,THC::0000070318,2.715993916310778,450,450,,,,2010-03-31,3.7666663024160743,0.9079364471454787,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,7,F,0000037996,F::0000037996,2.640942770671263,450,450,,2010-02-25,2010-03-31,2010-03-31,3.5875906729538736,0.8914892586442702,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,8,CBRE,0001138118,CBRE::0001138118,2.6049413417077965,450,450,,,,2010-03-31,2.9724311638059326,0.9918648833234942,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,9,HST,0001070750,HST::0001070750,2.466351061814685,450,450,9468294753.456116,2010-03-01,2010-03-31,2010-03-31,2.8395472458904365,0.9925470325071052,,,,,,
momentum:10,2010-04-01,2010-03-31,2010-03-31,momentum,10,10,WYNN,0001174922,WYNN::0001174922,2.307104365261564,450,450,,,,2010-03-31,2.7369785387742787,0.9816180252907856,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,1,AKAM,0001086222,AKAM::0001086222,2.120462890534811,450,450,6947545750.659149,2010-03-01,2010-06-30,2010-06-30,1.0044466479054175,0.8873577999042821,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,2,CRM,0001108524,CRM::0001108524,2.109785306511824,450,450,,2010-05-28,2010-06-30,2010-06-30,1.2056021655016593,0.8838310280855165,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,3,SNDK,0001000180,SNDK::0001000180,1.9966986674254767,450,450,,,,2010-06-30,1.8291862811028916,0.8464788732394365,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,4,PXD,0001038357,PXD::0001038357,1.9456330307639342,450,450,,2010-02-26,2010-06-30,2010-06-30,1.3663026628145776,0.82961205693553,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,5,WYNN,0001174922,WYNN::0001174922,1.9209354316481904,450,450,,,,2010-06-30,1.2962158952505765,0.8214545190163661,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,6,EQR,0000906107,EQR::0000906107,1.9063519396535964,450,450,11759323296.72,2010-05-06,2010-06-30,2010-06-30,0.9356349908200334,0.8720688224505183,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,7,LXK,0001001288,LXK::0001001288,1.8814638987909686,450,450,,,,2010-06-30,0.9849759615384615,0.8241017964071856,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,8,NTAP,0001002047,NTAP::0001002047,1.846983190913406,450,450,,,,2010-06-30,0.8852950311387171,0.8930108355222489,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,9,CTSH,0001058290,CTSH::0001058290,1.8394787369502685,450,450,7493481605.567932,2010-05-07,2010-06-30,2010-06-30,0.8397650716320615,0.9272087667062495,,,,,,
momentum:10,2010-07-01,2010-06-30,2010-06-30,momentum,10,10,WHR,0000106640,WHR::0000106640,1.8077312043615958,450,450,,,,2010-06-30,1.0040208984960795,0.7844064873149594,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,1,BKNG,0001075531,BKNG::0001075531,2.8405616237044464,450,450,,2010-08-04,2010-09-30,2010-09-30,1.1527719893659145,0.995456369696372,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,2,CMI,0000026172,CMI::0000026172,2.8309497688458682,450,450,,2010-07-30,2010-09-30,2010-09-30,1.1293441867141363,0.9921139587616608,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,3,LXK,0001001288,LXK::0001001288,2.80671346942824,450,450,,2010-08-06,2010-09-30,2010-09-30,1.140047961630695,0.9836860670194003,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,4,AKAM,0001086222,AKAM::0001086222,2.716116880959885,450,450,9114089833.728447,2010-08-09,2010-09-30,2010-09-30,1.6906166933814797,0.9521821551938985,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,5,CRM,0001108524,CRM::0001108524,2.588801143199304,450,450,,2010-09-09,2010-09-30,2010-09-30,1.0494958729921633,0.9079095855064754,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,6,CLF,0000076406,CLF::0000076406,2.426436389302584,450,450,,,,,1.1114943849967256,0.8514491273721356,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,7,NTAP,0001002047,NTAP::0001002047,2.3831751224415147,450,450,,2010-09-13,2010-09-30,2010-09-30,0.9120582792644836,0.9762749522723277,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,8,PXD,0001038357,PXD::0001038357,2.059576412287487,450,450,,2010-07-30,2010-09-30,2010-09-30,0.868531066270902,0.9080446455879423,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,9,CTXS,0000877890,CTXS::0000877890,1.985964955459158,450,450,18556571440.0,2010-08-09,2010-09-30,2010-09-30,0.7920168067226891,0.9603152265690964,,,,,,
momentum:10,2010-10-01,2010-09-30,2010-09-30,momentum,10,10,CTSH,0001058290,CTSH::0001058290,1.8885008736952615,450,450,9696352653.59497,2010-08-06,2010-09-30,2010-09-30,0.7302736079343644,0.9892589127752248,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,1,CMI,0000026172,CMI::0000026172,2.175068286255815,453,453,,2010-10-29,2010-12-31,2010-12-31,1.3711061446083606,0.9888540688269151,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,2,FDO,0000034408,FDO::0000034408,2.129402126096501,453,453,,,,2010-12-31,0.8425944747846856,0.9764470276926317,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,3,AIG,0000005272,AIG::0000005272,2.1070011186905466,453,453,,2010-11-05,2010-12-31,2010-12-31,0.9277360731646389,0.9703608969698939,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,4,WFM,0000865436,WFM::0000865436,2.083074759797308,453,453,8703149470.0,2010-11-24,2010-12-31,2010-12-31,0.8165170556553263,0.9851996105160653,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,5,BBWI,0000701985,BBWI::0000701985,2.0810944594430496,453,453,7974398025.512695,2010-12-03,2010-12-31,2010-12-31,0.8546574864102108,0.9633223155386061,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,6,HBAN,0000049196,HBAN::0000049196,2.079380035682402,453,453,4926698111.320733,2010-10-29,2010-12-31,2010-12-31,0.87947591970581,0.9628565236689648,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,7,FFIV,0001048695,FFIV::0001048695,1.8834980574880986,453,453,10459007094.268799,2010-11-23,2010-12-31,2010-12-31,1.411263519190408,0.909637340088761,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,8,BKNG,0001075531,BKNG::0001075531,1.855060136684926,453,453,,2010-11-09,2010-12-31,2010-12-31,0.7840241725899908,0.9498393766912794,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,9,WYNN,0001174922,WYNN::0001174922,1.8338991323771723,453,453,12870362470.422882,2010-11-08,2010-12-31,2010-12-31,0.7625824431936581,0.9616360041972442,,,,,,
momentum:10,2011-01-03,2010-12-31,2010-12-31,momentum,10,10,AZO,0000866787,AZO::0000866787,1.822807959145308,453,453,12001319768.76831,2010-12-16,2010-12-31,2010-12-31,0.7249256371797301,0.98943737327728,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,1,BKNG,0001075531,BKNG::0001075531,2.115994231612761,455,455,,2011-02-25,2011-03-31,2011-03-31,0.9656123565436918,1.0,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,2,TMUS,0001283699,TMUS::0001283699,2.096958305119757,455,455,11540750109.028023,2011-03-01,2011-03-31,2011-03-31,1.230769320308596,0.9950978512273843,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,3,ALTR,0000768251,ALTR::0000768251,2.081892897823399,455,455,14064125880.000002,2011-02-16,2011-03-31,2011-03-31,0.7684002368830054,0.991218194100428,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,4,AN,0000350698,AN::0000350698,2.0790219029749792,455,455,5248907841.491699,2011-02-15,2011-03-31,2011-03-31,0.9606428568105665,0.9904788529458202,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,5,WFM,0000865436,WFM::0000865436,2.062594244508713,455,455,11437933500.000002,2011-02-25,2011-03-31,2011-03-31,0.7521094782968196,0.9995449719399258,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,6,CAT,0000018230,CAT::0000018230,2.0617894193987647,455,455,,2011-02-22,2011-03-31,2011-03-31,0.7532755463949388,0.9983859630750479,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,7,HP,0000046765,HP::0000046765,1.9961481902892255,455,455,7298427677.773499,2011-02-07,2011-03-31,2011-03-31,0.7305875638471524,1.0,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,8,ANDV,0000050104,ANDV::0000050104,1.9859000976519725,455,455,,2011-03-01,2011-03-31,2011-03-31,0.9713457162338675,0.9664980425641605,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,9,NOV,0001021860,NOV::0001021860,1.9748479223689555,455,455,30102712538.399666,2011-02-23,2011-03-31,2011-03-31,0.8763094064755037,0.9636518765255236,,,,,,
momentum:10,2011-04-01,2011-03-31,2011-03-31,momentum,10,10,TDC,0000816761,TDC::0000816761,1.9620659259634714,455,455,,2011-03-01,2011-03-31,2011-03-31,0.7303754977171055,0.9913961941345262,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,1,CMG,0001058090,CMG::0001058090,2.3379248869143696,459,459,,2011-04-21,2011-06-30,2011-06-30,1.2456279360411435,1.0,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,2,CBS,0000813828,CBS::0000813828,2.3379248869143696,459,459,,2011-05-03,2011-06-30,2011-06-30,1.2491067488297665,1.0,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,3,COG,0000858470,COG::0000858470,2.3051239006007576,459,459,,2011-04-29,2011-06-30,2011-06-30,1.1506462950830172,1.0,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,4,TIF,0000098246,TIF::0000098246,2.3003650717070787,459,459,10028024760.0,2011-05-26,2011-06-30,2011-06-30,1.1487819481697188,1.0,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,5,BIIB,0000875045,BIIB::0000875045,2.266732696074925,459,459,,2011-04-21,2011-06-30,2011-06-30,1.1634966032057044,0.9810974020505275,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,6,NOV,0001021860,NOV::0001021860,2.1580348383511394,459,459,29828243548.67729,2011-05-06,2011-06-30,2011-06-30,1.3621979531852428,0.9522364851677271,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,7,PCLN,0001075531,PCLN::0001075531,2.0415852834773403,459,459,,2011-05-06,2011-06-30,2011-06-30,1.9019329969956353,0.9213173760460722,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,8,WYNN,0001174922,WYNN::0001174922,1.9791265837434706,459,459,17895584262.280975,2011-05-09,2011-06-30,2011-06-30,1.0840244496083766,0.9585950322194264,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,9,TDC,0000816761,TDC::0000816761,1.9633486862016225,459,459,,2011-05-06,2011-06-30,2011-06-30,1.016750418546406,1.0,,,,,,
momentum:10,2011-07-01,2011-06-30,2011-06-30,momentum,10,10,HAL,0000045012,HAL::0000045012,1.9195146776066698,459,459,,2011-04-22,2011-06-30,2011-06-30,0.9995777484531314,1.0,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,1,LB,0000701985,LB::0000701985,2.368965312541383,456,456,11591510000.0,2011-08-31,2011-09-30,2011-09-30,0.6635180104017169,0.9110480246037528,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,2,WFM,0000865436,WFM::0000865436,2.358264767921944,456,456,11572017660.0,2011-08-12,2011-09-30,2011-09-30,0.7975660423831354,0.9058252427184363,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,3,CMG,0001058090,CMG::0001058090,2.3489142946200907,456,456,,2011-07-21,2011-09-30,2011-09-30,0.751561106893021,0.9012614112204267,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,4,CERN,0000804753,CERN::0000804753,2.3471820848521157,456,456,,2011-08-01,2011-09-30,2011-09-30,0.6175637393767706,0.9401756311745335,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,5,BIIB,0000875045,BIIB::0000875045,2.2536084045493188,456,456,,2011-07-26,2011-09-30,2011-09-30,0.6440169745276383,0.8547439773954867,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,6,COG,0000858470,COG::0000858470,2.147133065606759,456,456,,2011-07-29,2011-09-30,2011-09-30,1.085180167900913,0.8027748962655517,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,7,ANF,0001018840,ANF::0001018840,2.142241027434872,456,456,,2011-09-07,2011-09-30,2011-09-30,0.643124752570311,0.8003871628131823,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,8,VFC,0000103379,VFC::0000103379,2.0972616762391456,456,456,3135196041.129673,2011-08-10,2011-09-30,2011-09-30,0.5438177395864874,0.9329036236176063,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,9,RRC,0000315852,RRC::0000315852,2.063437843367773,456,456,,2011-07-26,2011-09-30,2011-09-30,0.5799369873177671,0.8602118708458226,,,,,,
momentum:10,2011-10-03,2011-09-30,2011-09-30,momentum,10,10,LO,0001424847,LO::0001424847,1.906627621654491,456,456,15387300000.0,2011-07-28,2011-09-30,2011-09-30,0.466405857336083,0.9602706453851492,,,,,,
momentum:10,2012-01-03,2011-12-30,2011-12-31,momentum,10,1,OKE,0001039684,OKE::0001039684,2.128724906542247,459,459,3908061428.586796,2011-11-02,2011-12-31,2011-12-31,0.5853985204425958,0.9998848138304951,,,,,,
momentum:10,2012-01-03,2011-12-30,2011-12-31,momentum,10,2,ISRG,0001035267,ISRG::0001035267,2.1154068226837985,459,459,2006376708.984375,2011-10-19,2011-12-31,2011-12-31,0.7212267776939254,0.9935197215168761,,,,,,
momentum:10,2012-01-03,2011-12-30,2011-12-31,momentum,10,3,MA,0001141391,MA::0001141391,2.0842589897233554,459,459,235675935.5328369,2011-11-02,2011-12-31,2011-12-31,0.6918071237335377,0.9786332833272982,,,,,,
momentum:10,2012-01-03,2011-12-30,2011-12-31,momentum,10,4,HUM,0000049071,HUM::0000049071,2.0829514209637585,459,459,,2011-10-31,2011-12-31,2011-12-31,0.6044480455429808,0.978008358905009,,,,,,
momentum:10,2012-01-03,2011-12-30,2011-12-31,momentum,10,5,BIIB,0000875045,BIIB::0000875045,1.9761628224910088,459,459,,2011-10-28,2011-12-31,2011-12-31,0.6376489293075256,0.926971040432963,,,,,,
momentum:10,2012-01-03,2011-12-30,2011-12-31,momentum,10,6,CMG,0001058090,CMG::0001058090,1.8648649511117106,459,459,,2011-10-21,2011-12-31,2011-12-31,0.5102624576719865,0.9831741805558515,,,,,,
momentum:10,2012-01-03,2011-12-30,2011-12-31,momentum,10,7,PRGO,0001585364,PRGO::0001585364,1.86227869106493,459,459,,,,,0.5325104052381011,0.9495458731087976,,,,,,
momentum:10,2012-01-03,2011-12-30,2011-12-31,momentum,10,8,COG,0000858470,COG::0000858470,1.829247135926928,459,459,,2011-10-28,2011-12-31,2011-12-31,0.9776800988386432,0.8567558415171004,,,,,,
momentum:10,2012-01-03,2011-12-30,2011-12-31,momentum,10,9,ROST,0000745732,ROST::0000745732,1.8226976685284138,459,459,,2011-12-07,2011-12-31,2011-12-31,0.5050614655606003,0.9705937017360277,,,,,,
